spamorham,label,sms
ham,0,আমরা এই গাছ গড়ার প্রক্রিয়াটির পরিমাণ অবলম্বন করতে পারি?
ham,0,গাছ গড়ার প্রক্রিয়াটি অনুসরণ কর
ham,0,বাংলাদেশ ক্রিকেট দল এখন খেলা শুরু করতে চলেছে।
ham,0,আমরা প্রথমে ব্যাটিং করব।
ham,0,আমাদের প্রথম ব্যাটসম্যান কে হবে?
ham,0,তামিম ইকবাল হবে প্রথম ব্যাটসম্যান।
ham,0,আমরা কোন স্কোর লক্ষ্য করব?
ham,0,আমরা ২৫০ রানের লক্ষ্য করব।
ham,0,প্রথম অভিন্ন মাঠে কে বল দিচ্ছে?
ham,0,মুশফিকুর রহিম এখন বল দিচ্ছে।
ham,0,মুশফিকের বাটগুলি খুব সুন্দর দেখতে পাচ্ছি।
ham,0,ম্যাচের প্রথম ওভারে কত রান করব?
ham,0,প্রথম ওভারে ১০ রান করা উচিত।
ham,0,কোচ কি ম্যাচে নেতা হচ্ছে?
ham,0,"হ্যাঁ, মুহাম্মদ রাহিম ম্যাচের নেতা হচ্ছে।"
ham,0,আমরা কি পর্যন্ত ভালো খেলতে পারব?
ham,0,"হ্যাঁ, আমরা কাউন্টের বিপক্ষের সামনে দাঁড়াতে পারব।"
ham,0,প্রথম দিনের খেলার প্রথম সেশন শেষ হয়েছে।
ham,0,আমাদের দলের ব্যাটসম্যানরা ভালো খেলছে।
ham,0,দ্রবিদের বাটসম্যান এখন ক্রিকেট খেলছেন।
ham,0,আমরা কি প্রথম ইনিংসে একাদশে ৩০০ রান করতে পারব?
ham,0,"আমরা যদি ভালো খেলি, তাহলে সম্ভব।"
ham,0,দ্বিতীয় ইনিংসে বোলাররা কি ভালো খেলবে?
ham,0,"হ্যাঁ, আমরা আশা করছি।"
ham,0,প্রথম ইনিংসে আমাদের বোলাররা কেমন খেলল?
ham,0,প্রথম ইনিংসে তারা খুব ভালো খেলল।
ham,0,প্রথম ইনিংসে তারা কত উইকেট নিয়েছে?
ham,0,তারা ৫ টি উইকেট নিয়েছে।
ham,0,আমাদের বাটসম্যানরা কি করছে?
ham,0,তারা এখন সুন্দর খেলছে।
ham,0,আমাদের কোচ কি মোট লক্ষ্যের পরামর্শ দিচ্ছেন?
ham,0,"হ্যাঁ, তারা আমাদের দ্বিতীয় ইনিংসে ৩৫০ রান করতে বলছেন।"
ham,0,"আমরা যদি ভালো খেলি, তাহলে সম্ভব।"
ham,0,দ্বিতীয় ইনিংসে কোন ব্যাটসম্যান প্রথমে বাট দিচ্ছেন?
ham,0,দেশের অর্ধেকের বেশি এলাকার ওপর দিয়ে বয়ে যাচ্ছে তাপপ্রবাহ।
ham,0,দাবদাহে নাভিশ্বাস উঠেছে মানুষের।
ham,0,হিটস্ট্রোকে গতকালও নয়জনের মৃত্যুর খবর পাওয়া গেছে।
ham,0,বন্ধ রয়েছে স্কুল-কলেজ।
ham,0,ঢাকা বিভাগে সর্বোচ্চ তাপমাত্রা ছিল
ham,0,গতকাল তাপমাত্রা তুলনামূলক কম ছিল চট্টগ্রাম বিভাগে
ham,0,দেশের বাজারে কমেছে স্বর্ণের দাম।
ham,0,আকার আর আচরণে যে অদ্ভুত।
ham,0,অভ্যাস বদলেছে কিছু।
ham,0,মানুষও কৌতুহলে পড়ে ।
ham,0,হাসিটুকু দেখুক সবাই
ham,0,টাকা দিয়ে মানুষ বিচার করা যায় না।
ham,0,"অপারাধী যেই হোক, আইন সবার জন্য সমান।"
ham,0,আইনের হাত কত লম্বা সেটা তুমি ঠিকই টের পাবে ।
ham,0,আমার মাথা নষ্ট!
ham,0,একটু নাচগানের আয়োজন কর।
ham,0,আমি ফার্স্ট ক্লাস ফার্স্ট হয়েছি মা!
ham,0,এভাবে রাস্তাঘাটে একা একা বের হবেন না।
ham,0,তোমার এত বড় সাহস!!!
ham,0,আপনাকে কোথায় যেন দেখেছি।
ham,0,হেই টিনা? তুমি কি?
ham,0,– ওহ রিতা! তুমি কেমন আছো? এটা খুবই দীর্ঘ সময় হয়ে গেছে।
ham,0,"– আমি ভালো আছি, আর তুমি? হ্যাঁ, আমরা সর্বশেষ বোর্ড পরীক্ষার সময়ে মিলেছিলাম।"
ham,0,টিনা – আমিও ভালো আছি।
ham,0,– তুমি এখন কি করছো?
ham,0,"– হুম, আমি মুম্বইতে ইংরেজি অনার্স পড়াশোনা শুরু করেছি।"
ham,0,– ওয়াও! তুমি শেখা শুরু করেছো সেই বিষয়টি যা তুমি স্কুলে সবচেয়ে ভালোবাসতে।
ham,0,"– সত্যি। আর তুমি রিতা? আমার মনে হয়, তোমার প্রিয় বিষয় ছিল ইতিহাস, না?"
